省市代碼,縣市代碼,鄉鎮市區代碼,村里代碼,村里名
67,000,320,007,後甲里
67,000,320,008,東光里
67,000,320,009,新東里
67,000,320,010,中西里
67,000,320,011,東安里
67,000,320,012,崇明里
67,000,320,013,自強里
67,000,320,014,和平里
67,000,320,015,路東里
67,000,320,016,大德里
67,000,320,017,關聖里
67,000,320,018,衛國里
67,000,320,019,崇善里
67,000,320,020,富強里
67,000,320,021,圍下里
67,000,320,022,小東里
67,000,320,023,大學里
67,000,320,024,龍山里
67,000,320,025,虎尾里
67,000,320,026,德高里
67,000,320,027,莊敬里
67,000,320,028,大福里
67,000,320,029,忠孝里
67,000,320,030,崇誨里
67,000,320,031,東明里
67,000,320,032,崇德里
67,000,320,033,東智里
67,000,320,034,東聖里
67,000,320,035,崇成里
67,000,320,036,東門里
67,000,320,037,成大里
67,000,320,038,大同里
67,000,320,039,德光里
67,000,320,040,崇信里
67,000,320,041,崇文里
67,000,320,042,復興里
67,000,320,043,裕聖里
67,000,320,044,南聖里
67,000,320,045,文聖里
67,000,330,001,竹溪里
67,000,330,003,明德里
67,000,330,004,大成里
67,000,330,005,廣州里
67,000,330,006,新昌里
67,000,330,007,新興里
67,000,330,008,田寮里
67,000,330,009,國宅里
67,000,330,011,光明里
67,000,330,013,明亮里
67,000,330,014,喜東里
67,000,330,015,喜北里
67,000,330,016,喜南里
67,000,330,017,省躬里
67,000,330,018,興農里
67,000,330,019,同安里
67,000,330,020,佛壇里
67,000,330,021,大林里
67,000,330,022,大忠里
67,000,330,023,大恩里
67,000,330,024,新生里
67,000,330,025,再興里
67,000,330,026,明興里
67,000,330,027,文華里
67,000,330,028,金華里
67,000,330,029,南都里
67,000,330,030,開南里
67,000,330,031,彰南里
67,000,330,032,建南里
67,000,330,033,郡南里
67,000,330,034,府南里
67,000,330,035,文南里
67,000,330,036,鯤鯓里
67,000,330,037,松安里
67,000,330,038,永寧里
67,000,330,039,南華里
67,000,330,040,鹽埕里
67,000,340,001,開元里
67,000,340,004,東興里
67,000,340,005,力行里
67,000,340,007,振興里
67,000,340,008,仁愛里
67,000,340,018,大豐里
67,000,340,019,重興里
67,000,340,020,和順里
67,000,340,023,正覺里
67,000,340,024,成功里
67,000,340,025,文元里
67,000,340,026,大港里
67,000,340,032,中樓里
67,000,340,033,公園里
67,000,340,038,元寶里
67,000,340,039,永祥里
67,000,340,040,成德里
67,000,340,041,文成里
67,000,340,042,大和里
67,000,340,043,賢北里
67,000,340,044,長勝里
67,000,340,045,合興里
67,000,340,046,北門里
67,000,340,047,小北里
67,000,340,048,大光里
67,000,340,049,大興里
67,000,340,050,長興里
67,000,340,051,北華里
67,000,340,052,華德里
67,000,340,053,福德里
67,000,340,054,立人里
67,000,340,055,雙安里
67,000,340,056,元美里
67,000,350,001,東和里
67,000,350,002,安順里
67,000,350,003,塭南里
67,000,350,004,州南里
67,000,350,005,州北里
67,000,350,006,安東里
67,000,350,007,安西里
67,000,350,008,頂安里
67,000,350,009,安慶里
67,000,350,010,新順里
67,000,350,011,原佃里
67,000,350,012,總頭里
67,000,350,013,長安里
67,000,350,014,公親里
67,000,350,015,海東里
67,000,350,016,海西里
67,000,350,017,海南里
67,000,350,018,溪心里
67,000,350,019,塩田里
67,000,350,020,淵東里
67,000,350,021,淵西里
67,000,350,022,佃東里
67,000,350,023,佃西里
67,000,350,024,公塭里
67,000,350,025,南興里
67,000,350,026,學東里
67,000,350,027,城東里
67,000,350,028,城北里
67,000,350,029,城中里
67,000,350,030,城南里
67,000,350,031,城西里
67,000,350,032,青草里
67,000,350,033,砂崙里
67,000,350,034,顯宮里
67,000,350,035,鹿耳里
67,000,350,036,四草里
67,000,350,037,安和里
67,000,350,038,溪北里
67,000,350,039,溪頂里
67,000,350,040,溪墘里
67,000,350,041,海佃里
67,000,350,042,幸福里
67,000,350,043,鳳凰里
67,000,350,044,梅花里
67,000,350,045,理想里
67,000,350,046,溪東里
67,000,350,047,淵中里
67,000,350,048,布袋里
67,000,350,049,國安里
67,000,350,050,安富里
67,000,350,051,大安里
67,000,360,002,金城里
67,000,360,004,漁光里
67,000,360,005,建平里
67,000,360,006,怡平里
67,000,360,007,華平里
67,000,360,008,平通里
67,000,360,009,文平里
67,000,360,010,國平里
67,000,360,011,育平里
67,000,360,012,億載里
67,000,360,015,平安里
67,000,360,016,天妃里
67,000,360,017,王城里
67,000,370,005,赤嵌里
67,000,370,007,郡王里
67,000,370,009,法華里
67,000,370,011,開山里
67,000,370,016,永華里
67,000,370,022,藥王里
67,000,370,025,光賢里
67,000,370,031,大涼里
67,000,370,033,西湖里
67,000,370,034,西賢里
67,000,370,039,城隍里
67,000,370,040,南美里
67,000,370,041,南門里
67,000,370,042,小西門里
67,000,370,043,五條港里
67,000,370,044,兌悅里
67,000,370,045,淺草里
67,000,370,046,府前里
67,000,370,047,南廠里
67,000,370,048,西和里
64,000,010,001,藍橋里
64,000,010,002,慈愛里
64,000,010,003,博愛里
64,000,010,004,壽星里
64,000,010,005,中山里
64,000,010,006,教仁里
64,000,010,007,新樂里
64,000,010,008,中原里
64,000,010,009,光明里
64,000,010,010,育仁里
64,000,010,011,河濱里
64,000,010,012,沙地里
64,000,010,013,南端里
64,000,010,014,港都里
64,000,010,015,江西里
64,000,010,016,新豐里
64,000,010,017,府北里
64,000,010,018,陸橋里
64,000,010,019,瀨南里
64,000,010,020,新化里
64,000,010,021,江南里
64,000,020,001,鼓峰里
64,000,020,002,雄峰里
64,000,020,003,前峰里
64,000,020,004,光榮里
64,000,020,005,民族里
64,000,020,006,內惟里
64,000,020,007,建國里
64,000,020,008,忠正里
64,000,020,009,自強里
64,000,020,010,龍井里
64,000,020,011,正德里
64,000,020,012,平和里
64,000,020,013,民強里
64,000,020,014,厚生里
64,000,020,015,龍子里
64,000,020,016,龍水里
64,000,020,017,明誠里
64,000,020,018,華豐里
64,000,020,019,裕興里
64,000,020,020,裕豐里
64,000,020,021,鼓岩里
64,000,020,022,樹德里
64,000,020,023,寶樹里
64,000,020,024,興宗里
64,000,020,025,光化里
64,000,020,026,山下里
64,000,020,027,河邊里
64,000,020,028,綠川里
64,000,020,029,登山里
64,000,020,030,峰南里
64,000,020,031,麗興里
64,000,020,032,新民里
64,000,020,033,延平里
64,000,020,034,維生里
64,000,020,035,惠安里
64,000,020,036,壽山里
64,000,020,037,哨船頭里
64,000,020,038,桃源里
64,000,030,001,進學里
64,000,030,002,尾西里
64,000,030,003,頂北里
64,000,030,004,中北里
64,000,030,005,中南里
64,000,030,006,廟東里
64,000,030,007,廟北里
64,000,030,008,尾南里
64,000,030,009,尾北里
64,000,030,011,屏山里
64,000,030,012,祥和里
64,000,030,013,永清里
64,000,030,015,莒光里
64,000,030,016,光輝里
64,000,030,017,合群里
64,000,030,019,明建里
64,000,030,021,頂西里
64,000,030,022,聖后里
64,000,030,023,聖西里
64,000,030,024,聖南里
64,000,030,025,城南里
64,000,030,026,路東里
64,000,030,027,廍北里
64,000,030,028,廍南里
64,000,030,029,埤西里
64,000,030,030,埤北里
64,000,030,031,埤東里
64,000,030,032,海勝里
64,000,030,034,崇實里
64,000,030,035,自助里
64,000,030,036,果貿里
64,000,030,037,果惠里
64,000,030,038,果峰里
64,000,030,039,新下里
64,000,030,040,新上里
64,000,030,041,新中里
64,000,030,042,新光里
64,000,030,043,菜公里
64,000,030,044,福山里
64,000,040,001,清豐里
64,000,040,002,東寧里
64,000,040,003,五常里
64,000,040,004,享平里
64,000,040,005,中陽里
64,000,040,006,惠楠里
64,000,040,007,惠民里
64,000,040,008,惠豐里
64,000,040,009,錦屏里
64,000,040,010,玉屏里
64,000,040,011,金田里
64,000,040,012,稔田里
64,000,040,013,瑞屏里
64,000,040,014,翠屏里
64,000,040,015,宏南里
64,000,040,016,宏毅里
64,000,040,017,宏榮里
64,000,040,018,廣昌里
64,000,040,019,久昌里
64,000,040,020,大昌里
64,000,040,021,福昌里
64,000,040,022,盛昌里
64,000,040,023,泰昌里
64,000,040,024,興昌里
64,000,040,025,建昌里
64,000,040,026,宏昌里
64,000,040,027,和昌里
64,000,040,028,慶昌里
64,000,040,029,隆昌里
64,000,040,030,秀昌里
64,000,040,031,裕昌里
64,000,040,032,國昌里
64,000,040,033,加昌里
64,000,040,034,仁昌里
64,000,040,035,藍田里
64,000,040,036,中興里
64,000,040,037,中和里
64,000,050,001,鼎金里
64,000,050,002,鼎盛里
64,000,050,003,鼎強里
64,000,050,004,鼎力里
64,000,050,005,鼎西里
64,000,050,006,鼎中里
64,000,050,007,鼎泰里
64,000,050,008,本館里
64,000,050,009,本和里
64,000,050,010,本文里
64,000,050,011,本武里
64,000,050,012,本元里
64,000,050,013,本安里
64,000,050,014,本上里
64,000,050,015,本揚里
64,000,050,016,寶獅里
64,000,050,017,寶德里
64,000,050,018,寶泰里
64,000,050,019,寶興里
64,000,050,020,寶中里
64,000,050,021,寶華里
64,000,050,022,寶國里
64,000,050,023,寶民里
64,000,050,024,寶慶里
64,000,050,025,寶業里
64,000,050,026,寶盛里
64,000,050,027,寶安里
64,000,050,028,寶龍里
64,000,050,029,寶珠里
64,000,050,030,寶玉里
64,000,050,031,灣子里
64,000,050,032,灣愛里
64,000,050,033,灣中里
64,000,050,034,灣華里
64,000,050,035,灣勝里
64,000,050,036,灣利里
64,000,050,037,灣復里
64,000,050,038,正興里
64,000,050,039,正順里
64,000,050,040,灣興里
64,000,050,041,灣成里
64,000,050,042,安康里
64,000,050,043,安寧里
64,000,050,044,安吉里
64,000,050,045,安發里
64,000,050,046,安東里
64,000,050,047,安和里
64,000,050,048,達德里
64,000,050,049,達明里
64,000,050,050,達仁里
64,000,050,051,達勇里
64,000,050,052,同德里
64,000,050,053,德智里
64,000,050,054,德仁里
64,000,050,055,安生里
64,000,050,056,德東里
64,000,050,057,德行里
64,000,050,058,精華里
64,000,050,059,民享里
64,000,050,060,安宜里
64,000,050,061,安泰里
64,000,050,062,安邦里
64,000,050,063,十全里
64,000,050,064,十美里
64,000,050,065,德北里
64,000,050,066,立誠里
64,000,050,067,立業里
64,000,050,068,港東里
64,000,050,069,港新里
64,000,050,070,港西里
64,000,050,072,博愛里
64,000,050,073,博惠里
64,000,050,074,長明里
64,000,050,075,建東里
64,000,050,076,興德里
64,000,050,077,鳳南里
64,000,050,078,鳳北里
64,000,050,079,德西里
64,000,050,081,豐裕里
64,000,050,082,川東里
64,000,050,083,裕民里
64,000,050,084,力行里
64,000,050,085,千歲里
64,000,050,086,立德里
64,000,050,087,千北里
64,000,050,088,千秋里
64,000,060,001,浩然里
64,000,060,002,振成里
64,000,060,003,德生里
64,000,060,004,振華里
64,000,060,005,正氣里
64,000,060,006,德政里
64,000,060,007,仁聲里
64,000,060,008,德望里
64,000,060,009,華聲里
64,000,060,010,蕉園里
64,000,060,011,永寧里
64,000,060,012,玉衡里
64,000,060,013,順昌里
64,000,060,014,文昌里
64,000,060,015,光耀里
64,000,060,016,興昌里
64,000,060,017,開平里
64,000,060,018,成功里
64,000,060,019,新江里
64,000,060,020,黎明里
64,000,060,021,愛平里
64,000,060,022,南港里
64,000,060,023,中東里
64,000,060,024,明莊里
64,000,060,025,大明里
64,000,060,026,秋山里
64,000,060,027,長驛里
64,000,060,028,建興里
64,000,060,029,建華里
64,000,060,030,漢民里
64,000,060,031,榮治里
64,000,060,032,東坡里
64,000,070,001,三川里
64,000,070,002,草江里
64,000,070,003,長城里
64,000,070,004,北金里
64,000,070,005,東金里
64,000,070,006,新生里
64,000,070,007,後金里
64,000,070,008,長興里
64,000,070,009,青山里
64,000,070,010,民生里
64,000,070,011,復元里
64,000,070,012,林投里
64,000,070,013,國民里
64,000,070,014,社東里
64,000,070,015,社西里
64,000,070,016,博孝里
64,000,070,017,長生里
64,000,070,018,榮復里
64,000,070,019,文西里
64,000,070,020,文東里
64,000,080,001,博仁里
64,000,080,002,苓洲里
64,000,080,003,苓昇里
64,000,080,004,苓中里
64,000,080,005,苓雅里
64,000,080,006,苓東里
64,000,080,007,城北里
64,000,080,008,城西里
64,000,080,009,城東里
64,000,080,010,意誠里
64,000,080,011,鼓中里
64,000,080,012,田西里
64,000,080,013,人和里
64,000,080,014,仁政里
64,000,080,015,廣澤里
64,000,080,016,美田里
64,000,080,017,華堂里
64,000,080,018,日中里
64,000,080,019,普照里
64,000,080,020,和煦里
64,000,080,021,晴朗里
64,000,080,022,普天里
64,000,080,023,林富里
64,000,080,024,林圍里
64,000,080,025,林安里
64,000,080,026,光華里
64,000,080,027,林興里
64,000,080,028,林華里
64,000,080,029,林西里
64,000,080,030,林中里
64,000,080,031,林泉里
64,000,080,032,林南里
64,000,080,033,中正里
64,000,080,034,尚義里
64,000,080,035,同慶里
64,000,080,036,凱旋里
64,000,080,037,安祥里
64,000,080,038,奏捷里
64,000,080,039,福壽里
64,000,080,040,福南里
64,000,080,041,五權里
64,000,080,042,民主里
64,000,080,043,林德里
64,000,080,044,林貴里
64,000,080,045,林榮里
64,000,080,046,英明里
64,000,080,047,林靖里
64,000,080,048,朝陽里
64,000,080,049,福隆里
64,000,080,050,福祥里
64,000,080,051,福海里
64,000,080,052,福康里
64,000,080,053,福人里
64,000,080,054,福地里
64,000,080,055,福居里
64,000,080,056,福東里
64,000,080,057,福西里
64,000,080,058,永康里
64,000,080,059,正文里
64,000,080,060,正言里
64,000,080,061,正大里
64,000,080,062,五福里
64,000,080,063,正心里
64,000,080,064,正道里
64,000,080,065,正義里
64,000,080,066,正仁里
64,000,080,067,文昌里
64,000,080,068,建軍里
64,000,080,069,衛武里
64,000,090,001,草衙里
64,000,090,002,明孝里
64,000,090,003,明正里
64,000,090,004,明義里
64,000,090,005,仁愛里
64,000,090,006,德昌里
64,000,090,007,平等里
64,000,090,008,平昌里
64,000,090,009,明禮里
64,000,090,010,信義里
64,000,090,011,信德里
64,000,090,012,明道里
64,000,090,013,興化里
64,000,090,014,興仁里
64,000,090,015,前鎮里
64,000,090,016,鎮東里
64,000,090,017,鎮榮里
64,000,090,018,鎮昌里
64,000,090,019,鎮海里
64,000,090,020,鎮陽里
64,000,090,021,興邦里
64,000,090,022,鎮中里
64,000,090,023,鎮北里
64,000,090,024,忠純里
64,000,090,025,忠誠里
64,000,090,028,西山里
64,000,090,029,民權里
64,000,090,030,建隆里
64,000,090,031,振興里
64,000,090,032,良和里
64,000,090,033,西甲里
64,000,090,034,盛興里
64,000,090,035,盛豐里
64,000,090,036,興中里
64,000,090,037,興東里
64,000,090,038,忠孝里
64,000,090,039,復國里
64,000,090,040,竹內里
64,000,090,041,竹東里
64,000,090,042,竹南里
64,000,090,043,竹北里
64,000,090,044,竹西里
64,000,090,045,竹中里
64,000,090,046,瑞竹里
64,000,090,047,瑞南里
64,000,090,048,瑞豐里
64,000,090,049,瑞祥里
64,000,090,050,瑞東里
64,000,090,051,瑞和里
64,000,090,052,瑞平里
64,000,090,053,瑞隆里
64,000,090,054,瑞北里
64,000,090,055,瑞西里
64,000,090,056,瑞崗里
64,000,090,057,瑞興里
64,000,090,058,瑞誠里
64,000,090,059,瑞文里
64,000,090,060,瑞華里
64,000,090,061,瑞昌里
64,000,100,001,旗下里
64,000,100,002,永安里
64,000,100,003,振興里
64,000,100,004,慈愛里
64,000,100,005,復興里
64,000,100,006,中華里
64,000,100,007,實踐里
64,000,100,008,北汕里
64,000,100,009,南汕里
64,000,100,010,上竹里
64,000,100,011,中洲里
64,000,100,012,安順里
64,000,100,013,中興里
64,000,110,001,小港里
64,000,110,002,港口里
64,000,110,003,港正里
64,000,110,004,港墘里
64,000,110,005,港明里
64,000,110,006,港后里
64,000,110,007,港南里
64,000,110,008,港興里
64,000,110,009,鳳宮里
64,000,110,010,店鎮里
64,000,110,011,大苓里
64,000,110,012,二苓里
64,000,110,013,三苓里
64,000,110,014,正苓里
64,000,110,015,順苓里
64,000,110,016,六苓里
64,000,110,017,宏亮里
64,000,110,018,山東里
64,000,110,019,青島里
64,000,110,020,濟南里
64,000,110,021,泰山里
64,000,110,022,山明里
64,000,110,023,高松里
64,000,110,024,松金里
64,000,110,025,松山里
64,000,110,026,大坪里
64,000,110,027,坪頂里
64,000,110,028,孔宅里
64,000,110,029,廈莊里
64,000,110,030,合作里
64,000,110,031,桂林里
